state,lx,seed,eta_target,n_moves,local_eps,sweep_max_eps,global_eps,matched,local_useful,local_flops,global_fact_flops,global_prop_flops,ratio_fact,ratio_prop,prop_multiplier,eta_q,ell,q,chi_sk,final_bond,r_bond,n_out,near_full_rank,degenerate_lx3
tfim@3.5,7,0,3,3,0.03636632736586871,3.024479132083358,0.03373610168392105,1,1,70389059.0,42875624.0,392551128.0,1.6417034303687335,0.17931182457333303,9.15557819053549,8,12,0,4,8,8,128,0,0
tfim@3.5,7,0,4,3,0.01527145842167909,2.2162173467852093,0.020850497353504156,0,1,304552874.0,80704728.0,393242840.0,3.7736683035472223,0.7744651472865978,4.872612172114625,8,12,0,4,8,8,128,0,0
tfim@3.5,7,0,6,3,0.01059339168973979,5.3655307475116665,0.03033898425726854,0,1,891712362.0,195815768.0,393440472.0,4.55383328476387,2.2664479774210924,2.009237948600748,8,12,0,4,8,8,128,0,0
tfim@3.04,7,1,3,3,0.030835671111668007,3.9390916439705137,0.03155839217707253,1,1,79816307.0,42727400.0,392402904.0,1.8680356632980242,0.20340396614394066,9.183870396981796,8,12,0,4,8,8,128,0,0
tfim@3.04,7,1,4,3,0.03754999862633783,2.1876807534032614,0.04074934088722734,0,1,304569258.0,96180760.0,401784344.0,3.166633929696542,0.758041627425881,4.177387910014435,8,8,1,4,8,8,128,0,0
tfim@3.04,7,1,6,3,0.012978040544938141,5.3536930471321345,0.03978753539288057,0,1,891726186.0,359863640.0,634730712.0,2.477955777916324,1.4048889854253657,1.7638089583043177,8,12,0,8,8,8,128,0,0
heis,6,1,3,3,0.03930304855487616,2.8551326250474096,0.08279899822739506,0,1,54757936.0,209674216.0,819218392.0,0.2611572230702892,0.06684168291963835,3.9071012527358158,8,12,1,8,8,8,64,0,0
heis,6,1,4,3,0.020762658592414086,2.2411953904570563,0.09096029690949466,0,1,228661482.0,92987264.0,359864192.0,2.4590623722405685,0.6354104884100278,3.870037427921312,8,10,1,4,8,8,64,0,0
heis,6,1,6,3,0.018511544812333997,5.315395541841257,0.10311556701383266,0,1,615600938.0,460062208.0,724040576.0,1.3380819534735615,0.8502298882210712,1.5737884212388946,8,10,1,8,8,8,64,0,0
heis,6,0,3,3,0.04430834078128463,3.1189243076392485,0.06536420858260102,0,1,54711667.0,55967376.0,358386560.0,0.9775635541676995,0.15266104565974795,6.403490490602954,8,10,1,4,8,8,64,0,0
heis,6,0,4,3,0.018441793982521208,2.4358670662276265,0.07257350648212399,0,1,228649194.0,266207104.0,722073472.0,0.8589146967317597,0.31665641083127893,2.712450047914574,8,10,1,8,8,8,64,0,0
heis,6,0,6,3,0.012827981291840084,5.361399602894688,0.15013426445911457,0,1,615600938.0,460062208.0,724040576.0,1.3380819534735615,0.8502298882210712,1.5737884212388946,8,10,1,8,8,8,64,0,0
tfim@3.04,7,2,3,3,0.028710714352181033,3.2339290007719317,0.028900836931145757,1,1,80416275.0,37338000.0,365693056.0,2.1537381488028284,0.21990101720717387,9.794125448604639,8,10,0,4,8,8,128,0,0
tfim@3.04,7,2,4,3,0.01980607624709535,2.2122984130023373,0.03267430827579274,0,1,304573354.0,179552472.0,633943256.0,1.696291622206126,0.4804426123589838,3.5306852027077635,8,12,0,8,8,8,128,0,0
tfim@3.04,7,2,6,3,0.017584786277589703,5.297610112527339,0.03543550530092549,0,1,891726186.0,359863640.0,634730712.0,2.477955777916324,1.4048889854253657,1.7638089583043177,8,12,0,8,8,8,128,0,0
heis,6,2,3,3,0.021823145052979175,3.680245069352804,0.08078244315884159,0,1,55960003.0,178094480.0,715680384.0,0.31421525810345163,0.07819133268294244,4.018543325991912,8,10,1,8,8,8,64,0,0
heis,6,2,4,3,0.04763100738126669,2.564633031613255,0.09045446893468465,0,1,228628714.0,314815704.0,829249752.0,0.726230334430839,0.275705495779274,2.634080007647903,8,12,1,8,8,8,64,0,0
heis,6,2,6,3,0.023775302384496773,5.6696852528660955,0.14097748009542038,0,1,615600938.0,460062208.0,724040576.0,1.3380819534735615,0.8502298882210712,1.5737884212388946,8,10,1,8,8,8,64,0,0
heis,7,1,3,3,0.02003822452984769,3.658220071052337,0.08226609292027146,0,1,79818035.0,252345320.0,996287448.0,0.31630479614204854,0.08011546784036166,3.94811145298831,8,12,1,8,8,8,128,0,0
heis,7,1,4,3,0.035622851442442094,4.901943382317374,0.124773679685294,0,1,322223530.0,314529408.0,873930368.0,1.024462329449334,0.36870618277908385,2.7785330902985073,8,10,1,8,8,8,128,0,0
heis,7,1,6,3,0.026422421849817114,5.37765059664372,0.15442686617641818,0,1,891752298.0,463015576.0,750012952.0,1.9259660888816406,1.1889825310643436,1.6198438905217305,8,8,1,8,8,8,128,0,0
heis,7,0,3,3,0.07493037334353463,3.2194489424429746,0.11258259101905409,0,1,70397699.0,79543016.0,484268760.0,0.8850267759522722,0.14536906943987055,6.088136763634911,8,12,1,4,8,8,128,0,0
heis,7,0,4,3,0.025048072963466613,2.704628826961341,0.12512146590592887,0,1,307529130.0,129315288.0,485893592.0,2.3781343625820948,0.6329145620837906,3.7574334753057195,8,12,1,4,8,8,128,0,0
heis,7,0,6,3,0.01973083013924195,5.345174719845237,0.1466038820943467,0,1,891752298.0,554368000.0,879339904.0,1.6085926640787347,1.0141155814077556,1.586202493650427,8,10,1,8,8,8,128,0,0
heis,7,2,3,3,0.028587230369833266,3.7478017152916068,0.042725401747835436,0,1,70392371.0,254705640.0,998647768.0,0.2763675394074509,0.07048768670556925,3.920791734333013,8,12,1,8,8,8,128,0,0
heis,7,2,4,3,0.027034825373556063,2.442914441434383,0.16657773916130644,0,1,304607146.0,96180760.0,401784344.0,3.1670278546353763,0.7581359267697101,4.177387910014435,8,8,1,4,8,8,128,0,0
heis,7,2,6,3,0.02987121005694166,5.192218749037267,0.15522307892714354,0,1,891752298.0,463015576.0,750012952.0,1.9259660888816406,1.1889825310643436,1.6198438905217305,8,8,1,8,8,8,128,0,0
